date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:22:50	28942/28942	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:49%20GMT	https://sman3klaten.sch.id/index.php/web/berita/82	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/82.html	(from https://sman3klaten.sch.id/index.php/web/berita/38)
23:22:51	29038/29038	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:50%20GMT	https://sman3klaten.sch.id/index.php/web/berita/145	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/145.html	(from https://sman3klaten.sch.id/index.php/web/berita/38)
23:22:52	28412/28412	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:51%20GMT	https://sman3klaten.sch.id/index.php/web/berita/104	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/104.html	(from https://sman3klaten.sch.id/index.php/web/berita/38)
23:22:53	28567/28567	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:52%20GMT	https://sman3klaten.sch.id/index.php/web/berita/48	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/48.html	(from https://sman3klaten.sch.id/index.php/web/berita/38)
23:22:54	30742/30742	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:53%20GMT	https://sman3klaten.sch.id/index.php/web/berita/7	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/7.html	(from https://sman3klaten.sch.id/index.php/web/berita/38)
23:22:55	29390/29390	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:54%20GMT	https://sman3klaten.sch.id/index.php/web/berita/24	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/24.html	(from https://sman3klaten.sch.id/index.php/web/berita/1)
23:22:56	28530/28530	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:55%20GMT	https://sman3klaten.sch.id/index.php/web/berita/64	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/64.html	(from https://sman3klaten.sch.id/index.php/web/berita/1)
23:22:57	59826/59826	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jun%202020%2014:37:22%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/sosppdb.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/sosppdb.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/163)
23:22:58	28590/28590	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:57%20GMT	https://sman3klaten.sch.id/index.php/web/berita/77	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/77.html	(from https://sman3klaten.sch.id/index.php/web/berita/163)
23:22:59	28796/28796	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:58%20GMT	https://sman3klaten.sch.id/index.php/web/berita/135	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/135.html	(from https://sman3klaten.sch.id/index.php/web/berita/163)
23:23:00	29814/29814	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:22:59%20GMT	https://sman3klaten.sch.id/index.php/web/berita/23	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/23.html	(from https://sman3klaten.sch.id/index.php/web/berita/163)
23:23:00	25615/25615	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Sep%202018%2002:36:30%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PENGAJIAN.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PENGAJIAN-2.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/131)
23:23:02	28738/28738	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:01%20GMT	https://sman3klaten.sch.id/index.php/web/berita/57	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/57.html	(from https://sman3klaten.sch.id/index.php/web/berita/131)
23:23:03	28659/28659	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:02%20GMT	https://sman3klaten.sch.id/index.php/web/berita/105	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/105.html	(from https://sman3klaten.sch.id/index.php/web/berita/131)
23:23:04	28840/28840	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:03%20GMT	https://sman3klaten.sch.id/index.php/web/berita/46	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/46.html	(from https://sman3klaten.sch.id/index.php/web/berita/131)
23:23:05	28530/28530	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:04%20GMT	https://sman3klaten.sch.id/index.php/web/berita/85	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/85.html	(from https://sman3klaten.sch.id/index.php/web/berita/131)
23:23:05	10542/10542	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202010%2008:44:24%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/xbox-slim.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/xbox-slim.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/25)
23:23:07	28760/28760	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:06%20GMT	https://sman3klaten.sch.id/index.php/web/berita/122	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/122.html	(from https://sman3klaten.sch.id/index.php/web/berita/25)
23:23:08	29030/29030	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:07%20GMT	https://sman3klaten.sch.id/index.php/web/berita/45	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/45.html	(from https://sman3klaten.sch.id/index.php/web/berita/25)
23:23:08	22175/22175	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Nov%202019%2001:16:32%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/band.jpeg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/band.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/153)
23:23:10	28591/28591	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:09%20GMT	https://sman3klaten.sch.id/index.php/web/berita/147	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/147.html	(from https://sman3klaten.sch.id/index.php/web/berita/153)
23:23:11	28615/28615	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:10%20GMT	https://sman3klaten.sch.id/index.php/web/berita/109	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/109.html	(from https://sman3klaten.sch.id/index.php/web/berita/153)
23:23:12	28592/28592	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:11%20GMT	https://sman3klaten.sch.id/index.php/web/berita/71	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/71.html	(from https://sman3klaten.sch.id/index.php/web/berita/153)
23:23:13	28497/28497	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:12%20GMT	https://sman3klaten.sch.id/index.php/web/berita/106	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/106.html	(from https://sman3klaten.sch.id/index.php/web/berita/153)
23:23:13	24922/24922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Feb%202017%2004:50:25%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/hj.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/hj.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/70)
23:23:15	29187/29187	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:14%20GMT	https://sman3klaten.sch.id/index.php/web/berita/137	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/137.html	(from https://sman3klaten.sch.id/index.php/web/berita/70)
23:23:16	44813/44813	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Aug%202016%2002:43:04%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/jadi.JPG	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/jadi.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/61)
23:23:17	29681/29681	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:16%20GMT	https://sman3klaten.sch.id/index.php/web/berita/125	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/125.html	(from https://sman3klaten.sch.id/index.php/web/berita/61)
23:23:17	39605/39605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Aug%202019%2001:03:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/paskib.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/paskib.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/146)
23:23:19	28591/28591	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:18%20GMT	https://sman3klaten.sch.id/index.php/web/berita/83	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/83.html	(from https://sman3klaten.sch.id/index.php/web/berita/146)
23:23:20	29312/29312	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:19%20GMT	https://sman3klaten.sch.id/index.php/web/berita/150	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/150.html	(from https://sman3klaten.sch.id/index.php/web/berita/146)
23:23:20	20297/20297	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202010%2010:33:52%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/47firefox.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/47firefox.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/6)
23:23:22	28937/28937	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:21%20GMT	https://sman3klaten.sch.id/index.php/web/berita/144	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/144.html	(from https://sman3klaten.sch.id/index.php/web/berita/6)
23:23:22	30568/30568	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Feb%202019%2009:45:09%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/solocom.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/solocom.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/136)
23:23:24	29439/29439	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:23%20GMT	https://sman3klaten.sch.id/index.php/web/berita/5	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/5.html	(from https://sman3klaten.sch.id/index.php/web/berita/136)
23:23:25	28726/28726	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:24%20GMT	https://sman3klaten.sch.id/index.php/web/berita/116	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/116.html	(from https://sman3klaten.sch.id/index.php/web/berita/136)
23:23:25	29756/29756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202017%2006:38:33%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/pk1.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/pk1.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/69)
23:23:27	29449/29449	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:26%20GMT	https://sman3klaten.sch.id/index.php/web/berita/4	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/4.html	(from https://sman3klaten.sch.id/index.php/web/berita/69)
23:23:28	53104/53104	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Nov%202015%2009:05:58%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/SHOLAT.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/SHOLAT.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/54)
23:23:29	31393/31393	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:28%20GMT	https://sman3klaten.sch.id/index.php/web/berita/162	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/162.html	(from https://sman3klaten.sch.id/index.php/web/berita/54)
23:23:30	28434/28434	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:29%20GMT	https://sman3klaten.sch.id/index.php/web/berita/62	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/62.html	(from https://sman3klaten.sch.id/index.php/web/berita/54)
23:23:31	33672/33672	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jan%202018%2003:19:05%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/smakalasan.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/smakalasan.jpg	(from https://sman3klaten.sch.id/index.php/web/berita/112)
23:23:32	28878/28878	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:31%20GMT	https://sman3klaten.sch.id/index.php/web/berita/134	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/134.html	(from https://sman3klaten.sch.id/index.php/web/berita/112)
23:23:33	29490/29490	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:32%20GMT	https://sman3klaten.sch.id/index.php/web/berita/22	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/berita/22.html	(from https://sman3klaten.sch.id/index.php/web/berita/112)
23:23:34	512/512	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:33%20GMT	https://sman3klaten.sch.id/index.php/web/detailpengumuman/images/images/bg-body.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/index.php/web/detailpengumuman/images/images/bg-body.html	(from https://sman3klaten.sch.id/index.php/web/detailpengumuman/images/bg-body.jpg)
23:23:40	6842/6842	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/?C=N;O=A	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/indexb70a.html	(from https://sman3klaten.sch.id/system/application/views/main-web/?C=N;O=D)
23:23:41	6842/6842	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/?C=D;O=D	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/indexad3f.html	(from https://sman3klaten.sch.id/system/application/views/main-web/?C=D;O=A)
23:23:41	6842/6842	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/?C=M;O=D	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/index72c9.html	(from https://sman3klaten.sch.id/system/application/views/main-web/?C=M;O=A)
23:23:41	6842/6842	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/?C=S;O=D	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/index5851.html	(from https://sman3klaten.sch.id/system/application/views/main-web/?C=S;O=A)
23:23:41	678/678	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2008%20Jul%202022%2006:23:41%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/album_galeri.php	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/album_galeri.html	(from https://sman3klaten.sch.id/system/application/views/main-web/)
23:23:43	64814/64814	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2007:50:47%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/5.PNG	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/5.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:45	97569/97569	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Oct%202014%2005:44:37%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/10.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/10.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:45	44953/44953	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:43%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/?C=N;O=D	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/indexc052.html	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:45	44953/44953	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:43%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/?C=M;O=A	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/indexf8a0.html	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:45	44953/44953	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:43%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/?C=S;O=A	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/indexbfec.html	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:46	9293/9293	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jul%202010%2010:33:12%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/18safari.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/18safari.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:46	22282/22282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Dec%202014%2005:18:38%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/63968_888337041178288_3739531310213387125_n.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/63968_888337041178288_3739531310213387125_n.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:47	44953/44953	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:23:46%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/?C=D;O=A	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/index30b5.html	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:47	37583/37583	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202017%2000:39:15%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/BKKBN.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/BKKBN.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:48	14871/14871	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jan%202011%2023:04:06%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/Brush-256.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/Brush-256.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:49	14871/14871	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jan%202011%2003:28:08%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/Brush-2561.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/Brush-2561.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:51	69157/69157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202020%2006:41:26%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/COVID.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/COVID.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:53	56235/56235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Aug%202014%2007:16:55%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/D.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/D.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:53	70115/70115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Apr%202017%2010:02:17%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/DOA.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/DOA.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:54	31172/31172	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jan%202011%2021:23:54%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/Downloads-icon.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/Downloads-icon.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:55	43964/43964	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jan%202011%2000:57:54%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/Glasses-Creature-icon.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/Glasses-Creature-icon.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:55	39784/39784	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2003:06:24%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/HADROH.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/HADROH.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:57	64018/64018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Nov%202015%2008:42:57%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/HUTSMAGA.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/HUTSMAGA.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:57	26978/26978	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Aug%202019%2002:31:47%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/LITERASISISWA.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/LITERASISISWA.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:23:59	38386/38386	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Jan%202011%2003:39:18%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/Laptop-256.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/Laptop-256.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:00	66887/66887	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jul%202017%2002:57:02%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/MPLSWEB.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/MPLSWEB.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:01	36344/36344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202019%2004:03:47%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/POLWAN.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/POLWAN.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:01	27844/27844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2008:42:49%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:02	5249/5249	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2007:05:27%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:03	15970/15970	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2004:00:12%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB1.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB1.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:04	5249/5249	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2007:27:48%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB1.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB1.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:05	10764/10764	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Jun%202021%2006:35:27%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB2.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB2.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:06	15970/15970	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202017%2004:01:00%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB11.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB11.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:07	15893/15893	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2007:33:26%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB11.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB11.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
23:24:08	15893/15893	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2007:46:52%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/berita/PPDB12.png	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/berita/PPDB12.png	(from https://sman3klaten.sch.id/system/application/views/main-web/berita/)
